code,type,name,group,market
700449,上櫃認購(售)權證,邦特元大84購01,,上櫃
700450,上櫃認購(售)權證,神準元大84購01,,上櫃
700451,上櫃認購(售)權證,凱美元大85購01,,上櫃
700452,上櫃認購(售)權證,翔名元大84購01,,上櫃
700453,上櫃認購(售)權證,群聯元大84購02,,上櫃
700454,上櫃認購(售)權證,環球晶元大84購21,,上櫃
700455,上櫃認購(售)權證,環球晶元大85購02,,上櫃
700456,上櫃認購(售)權證,譜瑞元大84購02,,上櫃
700457,上櫃認購(售)權證,頎邦元大84購07,,上櫃
700458,上櫃認購(售)權證,VHQ凱基84購02,,上櫃
700459,上櫃認購(售)權證,大中凱基87購02,,上櫃
700460,上櫃認購(售)權證,大國鋼凱基84購03,,上櫃
700461,上櫃認購(售)權證,信昌電凱基84購13,,上櫃
700462,上櫃認購(售)權證,信昌電凱基84購14,,上櫃
700463,上櫃認購(售)權證,緯軟凱基84購05,,上櫃
700464,上櫃認購(售)權證,緯軟凱基84購06,,上櫃
700465,上櫃認購(售)權證,中裕富邦85購01,,上櫃
700466,上櫃認購(售)權證,神盾富邦85購01,,上櫃
700467,上櫃認購(售)權證,中美晶中信84購01,,上櫃
700468,上櫃認購(售)權證,環球晶元富84購02,,上櫃
700469,上櫃認購(售)權證,環球晶元富84購03,,上櫃
700470,上櫃認購(售)權證,中美晶元富84購02,,上櫃
700471,上櫃認購(售)權證,碩禾元富85購01,,上櫃
700472,上櫃認購(售)權證,原相永昌84購01,,上櫃
700473,上櫃認購(售)權證,中美晶凱基84購06,,上櫃
700474,上櫃認購(售)權證,中裕凱基84購03,,上櫃
700475,上櫃認購(售)權證,台半凱基84購04,,上櫃
700476,上櫃認購(售)權證,合晶凱基85購01,,上櫃
700477,上櫃認購(售)權證,牧德凱基84購03,,上櫃
700478,上櫃認購(售)權證,直得凱基84購01,,上櫃
700479,上櫃認購(售)權證,晶焱凱基84購01,,上櫃
700480,上櫃認購(售)權證,譜瑞凱基84購01,,上櫃
700481,上櫃認購(售)權證,晟德凱基84購02,,上櫃
700482,上櫃認購(售)權證,頎邦凱基84購01,,上櫃
700483,上櫃認購(售)權證,VHQ元大84購02,,上櫃
700484,上櫃認購(售)權證,昂寶元大85購01,,上櫃
700485,上櫃認購(售)權證,杰力元大85購02,,上櫃
700486,上櫃認購(售)權證,金可元大85購01,,上櫃
700487,上櫃認購(售)權證,泰博元大85購01,,上櫃
700488,上櫃認購(售)權證,晶焱元大85購02,,上櫃
700489,上櫃認購(售)權證,群聯元大84購03,,上櫃
700490,上櫃認購(售)權證,譜瑞元大84購03,,上櫃
700491,上櫃認購(售)權證,元太富邦85購01,,上櫃
700492,上櫃認購(售)權證,台燿富邦85購01,,上櫃
700493,上櫃認購(售)權證,群聯富邦85購01,,上櫃
700494,上櫃認購(售)權證,威剛永豐84購01,,上櫃
700495,上櫃認購(售)權證,神盾永豐84購03,,上櫃
700496,上櫃認購(售)權證,緯軟永豐84購02,,上櫃
700497,上櫃認購(售)權證,台燿麥證84購01,,上櫃
700498,上櫃認購(售)權證,台燿麥證84購02,,上櫃
700499,上櫃認購(售)權證,台燿麥證85購01,,上櫃
700500,上櫃認購(售)權證,台燿中信84購01,,上櫃
700501,上櫃認購(售)權證,環球晶統一86購03,,上櫃
700502,上櫃認購(售)權證,環球晶統一87購03,,上櫃
700503,上櫃認購(售)權證,晟德統一86購02,,上櫃
700504,上櫃認購(售)權證,大國鋼國泰84購01,,上櫃
700505,上櫃認購(售)權證,中美晶國泰84購04,,上櫃
700506,上櫃認購(售)權證,中裕國泰84購01,,上櫃
700507,上櫃認購(售)權證,智擎國泰84購01,,上櫃
700508,上櫃認購(售)權證,新普國泰84購01,,上櫃
700509,上櫃認購(售)權證,力旺元大84購01,,上櫃
700510,上櫃認購(售)權證,三貝德元大86購02,,上櫃
700511,上櫃認購(售)權證,大宇資元大85購02,,上櫃
700512,上櫃認購(售)權證,元太元大84購04,,上櫃
700513,上櫃認購(售)權證,牧德元大87購01,,上櫃
700514,上櫃認購(售)權證,勝麗元大84購03,,上櫃
700515,上櫃認購(售)權證,富喬元大84購01,,上櫃
700516,上櫃認購(售)權證,環球晶群益84購06,,上櫃
700517,上櫃認購(售)權證,元太凱基84購07,,上櫃
700518,上櫃認購(售)權證,同致凱基84購01,,上櫃
700519,上櫃認購(售)權證,杰力凱基84購02,,上櫃
700520,上櫃認購(售)權證,牧德凱基84購04,,上櫃
700521,上櫃認購(售)權證,金山電凱基84購02,,上櫃
700522,上櫃認購(售)權證,美琪瑪凱基84購01,,上櫃
700523,上櫃認購(售)權證,胡連凱基84購02,,上櫃
700524,上櫃認購(售)權證,原相凱基84購04,,上櫃
700525,上櫃認購(售)權證,凱美凱基84購03,,上櫃
700526,上櫃認購(售)權證,智擎凱基84購01,,上櫃
700527,上櫃認購(售)權證,緯軟凱基84購07,,上櫃
700528,上櫃認購(售)權證,璟德凱基84購01,,上櫃
700529,上櫃認購(售)權證,聯合凱基84購02,,上櫃
700530,上櫃認購(售)權證,鈊象凱基84購01,,上櫃
700531,上櫃認購(售)權證,皇田富邦84購01,,上櫃
700532,上櫃認購(售)權證,環球晶富邦84購06,,上櫃
700533,上櫃認購(售)權證,合晶永豐84購02,,上櫃
700534,上櫃認購(售)權證,直得永豐84購03,,上櫃
700535,上櫃認購(售)權證,環球晶永豐84購04,,上櫃
700536,上櫃認購(售)權證,晟德永豐84購01,,上櫃
700537,上櫃認購(售)權證,頎邦永豐84購03,,上櫃
700538,上櫃認購(售)權證,VHQ永豐84購02,,上櫃
700539,上櫃認購(售)權證,良維永豐84購02,,上櫃
700540,上櫃認購(售)權證,美琪瑪永豐84購01,,上櫃
700541,上櫃認購(售)權證,精測中信85購02,,上櫃
700542,上櫃認購(售)權證,VHQ元富84購02,,上櫃
700543,上櫃認購(售)權證,牧德統一86購02,,上櫃
700544,上櫃認購(售)權證,合晶群益84購03,,上櫃
700545,上櫃認購(售)權證,牧德群益84購02,,上櫃
700546,上櫃認購(售)權證,環球晶群益84購07,,上櫃
700547,上櫃認購(售)權證,晟德群益84購03,,上櫃
700548,上櫃認購(售)權證,台燿永昌84購01,,上櫃
700549,上櫃認購(售)權證,群聯永昌84購01,,上櫃
700550,上櫃認購(售)權證,環球晶永昌85購01,,上櫃
700551,上櫃認購(售)權證,頎邦永昌84購01,,上櫃
700552,上櫃認購(售)權證,三貝德凱基88購01,,上櫃
700553,上櫃認購(售)權證,立敦凱基84購03,,上櫃
700554,上櫃認購(售)權證,光頡凱基84購04,,上櫃
700555,上櫃認購(售)權證,凱美凱基84購04,,上櫃
700556,上櫃認購(售)權證,新普凱基84購02,,上櫃
700557,上櫃認購(售)權證,昂寶富邦86購01,,上櫃
700558,上櫃認購(售)權證,宣德元大85購01,,上櫃
700559,上櫃認購(售)權證,是方元大84購01,,上櫃
700560,上櫃認購(售)權證,聖暉元大84購01,,上櫃
700561,上櫃認購(售)權證,加百裕永豐84購01,,上櫃
700562,上櫃認購(售)權證,合晶永豐85購01,,上櫃
700563,上櫃認購(售)權證,佳邦永豐84購01,,上櫃
700564,上櫃認購(售)權證,昂寶永豐84購01,,上櫃
700565,上櫃認購(售)權證,原相永豐84購02,,上櫃
700566,上櫃認購(售)權證,勝麗永豐84購02,,上櫃
700567,上櫃認購(售)權證,群聯永豐84購01,,上櫃
700568,上櫃認購(售)權證,三貝德群益84購01,,上櫃
700569,上櫃認購(售)權證,牧德群益86購01,,上櫃
700570,上櫃認購(售)權證,直得群益84購02,,上櫃
700571,上櫃認購(售)權證,宣德群益84購03,,上櫃
700572,上櫃認購(售)權證,環球晶群益84購08,,上櫃
700573,上櫃認購(售)權證,泰博國泰84購01,,上櫃
700574,上櫃認購(售)權證,VHQ凱基84購03,,上櫃
700575,上櫃認購(售)權證,力麒凱基84購01,,上櫃
700576,上櫃認購(售)權證,三貝德凱基8A購01,,上櫃
700577,上櫃認購(售)權證,大中凱基8A購01,,上櫃
700578,上櫃認購(售)權證,伍豐凱基84購01,,上櫃
700579,上櫃認購(售)權證,同致凱基84購02,,上櫃
700580,上櫃認購(售)權證,均豪凱基84購01,,上櫃
700581,上櫃認購(售)權證,良維凱基84購02,,上櫃
700582,上櫃認購(售)權證,邦特凱基84購01,,上櫃
700583,上櫃認購(售)權證,直得凱基84購02,,上櫃
700584,上櫃認購(售)權證,金可凱基84購02,,上櫃
700585,上櫃認購(售)權證,富喬凱基84購01,,上櫃
700586,上櫃認購(售)權證,晶焱凱基84購02,,上櫃
700587,上櫃認購(售)權證,碩禾凱基8A購01,,上櫃
700588,上櫃認購(售)權證,台燿元大84購06,,上櫃
700589,上櫃認購(售)權證,環球晶元大84購22,,上櫃
700590,上櫃認購(售)權證,環球晶元大84購23,,上櫃
700591,上櫃認購(售)權證,中美晶永豐84購01,,上櫃
700592,上櫃認購(售)權證,牧德永豐84購03,,上櫃
700593,上櫃認購(售)權證,宣德永豐84購02,,上櫃
700594,上櫃認購(售)權證,新普永豐84購01,,上櫃
700595,上櫃認購(售)權證,力旺元大85購01,,上櫃
700596,上櫃認購(售)權證,中美晶元大85購01,,上櫃
700597,上櫃認購(售)權證,立敦元大85購01,,上櫃
700598,上櫃認購(售)權證,金居元大84購01,,上櫃
700599,上櫃認購(售)權證,智崴元大84購01,,上櫃
700600,上櫃認購(售)權證,群聯元大84購04,,上櫃
700601,上櫃認購(售)權證,聚積元大85購01,,上櫃
700602,上櫃認購(售)權證,台燿中信84購02,,上櫃
700603,上櫃認購(售)權證,同致中信86購01,,上櫃
700604,上櫃認購(售)權證,元太兆豐84購01,,上櫃
700605,上櫃認購(售)權證,環球晶兆豐84購03,,上櫃
700606,上櫃認購(售)權證,晟德兆豐85購01,,上櫃
700607,上櫃認購(售)權證,VHQ群益84購01,,上櫃
700608,上櫃認購(售)權證,元太群益84購04,,上櫃
700609,上櫃認購(售)權證,台燿群益84購01,,上櫃
700610,上櫃認購(售)權證,台燿群益84購02,,上櫃
700611,上櫃認購(售)權證,牧德群益86購02,,上櫃
700612,上櫃認購(售)權證,環球晶群益84購09,,上櫃
700613,上櫃認購(售)權證,頎邦群益84購02,,上櫃
700614,上櫃認購(售)權證,頎邦群益84購03,,上櫃
700615,上櫃認購(售)權證,中裕永豐84購02,,上櫃
700616,上櫃認購(售)權證,頎邦元富84購01,,上櫃
700617,上櫃認購(售)權證,環球晶中信86購03,,上櫃
700618,上櫃認購(售)權證,頎邦中信84購01,,上櫃
700619,上櫃認購(售)權證,昂寶凱基86購01,,上櫃
700620,上櫃認購(售)權證,大中群益84購02,,上櫃
700621,上櫃認購(售)權證,光頡群益84購01,,上櫃
700622,上櫃認購(售)權證,環球晶群益84購11,,上櫃
700623,上櫃認購(售)權證,晟德群益84購04,,上櫃
700624,上櫃認購(售)權證,元太元大85購01,,上櫃
700625,上櫃認購(售)權證,昇達科元大86購01,,上櫃
700626,上櫃認購(售)權證,直得元大85購02,,上櫃
700627,上櫃認購(售)權證,威剛元大84購03,,上櫃
700628,上櫃認購(售)權證,群聯元大84購05,,上櫃
700629,上櫃認購(售)權證,環球晶元大84購24,,上櫃
700630,上櫃認購(售)權證,環球晶元大84購25,,上櫃
700631,上櫃認購(售)權證,頎邦元大84購08,,上櫃
700632,上櫃認購(售)權證,中美晶麥證85購01,,上櫃
700633,上櫃認購(售)權證,台半麥證84購01,,上櫃
700634,上櫃認購(售)權證,合晶統一86購01,,上櫃
700635,上櫃認購(售)權證,譜瑞第一84購01,,上櫃
700636,上櫃認購(售)權證,三貝德凱基8A購02,,上櫃
700637,上櫃認購(售)權證,世界凱基86購01,,上櫃
700638,上櫃認購(售)權證,立敦凱基84購04,,上櫃
700639,上櫃認購(售)權證,金居凱基84購01,,上櫃
700640,上櫃認購(售)權證,譜瑞凱基84購02,,上櫃
700641,上櫃認購(售)權證,譜瑞永豐84購01,,上櫃
700642,上櫃認購(售)權證,台燿中信84購03,,上櫃
700643,上櫃認購(售)權證,大江元富84購03,,上櫃
700644,上櫃認購(售)權證,群聯元富84購01,,上櫃
700645,上櫃認購(售)權證,智擎群益84購02,,上櫃
700646,上櫃認購(售)權證,元太麥證84購05,,上櫃
700647,上櫃認購(售)權證,伍豐麥證85購01,,上櫃
700648,上櫃認購(售)權證,群聯麥證84購03,,上櫃
700649,上櫃認購(售)權證,聯亞麥證85購01,,上櫃
700650,上櫃認購(售)權證,頎邦麥證85購01,,上櫃
700651,上櫃認購(售)權證,元太元大84購05,,上櫃
700652,上櫃認購(售)權證,世界元大84購04,,上櫃
700653,上櫃認購(售)權證,欣銓元大84購01,,上櫃
700654,上櫃認購(售)權證,譜瑞元大84購05,,上櫃
700655,上櫃認購(售)權證,頎邦元大84購09,,上櫃
700656,上櫃認購(售)權證,大江玉山86購01,,上櫃
700657,上櫃認購(售)權證,泰博統一87購01,,上櫃
700658,上櫃認購(售)權證,合晶國泰85購01,,上櫃
700659,上櫃認購(售)權證,三貝德永豐84購01,,上櫃
700660,上櫃認購(售)權證,凱美永豐84購02,,上櫃
700661,上櫃認購(售)權證,立敦群益84購01,,上櫃
700662,上櫃認購(售)權證,均豪群益84購01,,上櫃
700663,上櫃認購(售)權證,神盾群益84購01,,上櫃
700664,上櫃認購(售)權證,富喬群益84購01,,上櫃
700665,上櫃認購(售)權證,群聯群益84購03,,上櫃
700666,上櫃認購(售)權證,大江凱基84購06,,上櫃
700667,上櫃認購(售)權證,群聯凱基84購02,,上櫃
700668,上櫃認購(售)權證,群聯凱基85購02,,上櫃
700669,上櫃認購(售)權證,碩禾凱基88購01,,上櫃
700670,上櫃認購(售)權證,精測凱基84購04,,上櫃
700671,上櫃認購(售)權證,環球晶富邦84購07,,上櫃
700672,上櫃認購(售)權證,昂寶元大87購01,,上櫃
700673,上櫃認購(售)權證,環球晶元大84購26,,上櫃
700674,上櫃認購(售)權證,元太麥證85購01,,上櫃
700675,上櫃認購(售)權證,台半麥證85購01,,上櫃
700676,上櫃認購(售)權證,聯亞麥證84購03,,上櫃
700677,上櫃認購(售)權證,譜瑞麥證84購02,,上櫃
700678,上櫃認購(售)權證,譜瑞麥證85購01,,上櫃
700679,上櫃認購(售)權證,大江統一86購04,,上櫃
700680,上櫃認購(售)權證,群聯國泰84購01,,上櫃
700681,上櫃認購(售)權證,大江群益84購05,,上櫃
700682,上櫃認購(售)權證,良維群益85購01,,上櫃
700683,上櫃認購(售)權證,碩禾群益84購01,,上櫃
700684,上櫃認購(售)權證,雙鴻群益84購01,,上櫃
700685,上櫃認購(售)權證,頎邦群益84購04,,上櫃
700686,上櫃認購(售)權證,大江元富84購04,,上櫃
700687,上櫃認購(售)權證,大江元富84購05,,上櫃
700688,上櫃認購(售)權證,中美晶兆豐85購02,,上櫃
700689,上櫃認購(售)權證,環球晶兆豐84購04,,上櫃
700690,上櫃認購(售)權證,新普麥證84購03,,上櫃
700691,上櫃認購(售)權證,新普麥證85購01,,上櫃
700692,上櫃認購(售)權證,新普麥證85購02,,上櫃
700693,上櫃認購(售)權證,三貝德統一86購01,,上櫃
700694,上櫃認購(售)權證,大江統一84購06,,上櫃
700695,上櫃認購(售)權證,大江統一86購05,,上櫃
700696,上櫃認購(售)權證,中光電國泰84購01,,上櫃
700697,上櫃認購(售)權證,元太國泰84購02,,上櫃
700698,上櫃認購(售)權證,金居國泰84購01,,上櫃
700699,上櫃認購(售)權證,原相國泰85購01,,上櫃
700700,上櫃認購(售)權證,頎邦國泰84購01,,上櫃
700701,上櫃認購(售)權證,大江元大84購12,,上櫃
700702,上櫃認購(售)權證,元太元大84購06,,上櫃
700703,上櫃認購(售)權證,台半元大85購01,,上櫃
700704,上櫃認購(售)權證,台燿元大84購07,,上櫃
700705,上櫃認購(售)權證,宣德元大84購01,,上櫃
700706,上櫃認購(售)權證,環球晶元大84購27,,上櫃
700707,上櫃認購(售)權證,頎邦元大84購12,,上櫃
700708,上櫃認購(售)權證,頎邦元大84購13,,上櫃
700709,上櫃認購(售)權證,頎邦元大84購14,,上櫃
700710,上櫃認購(售)權證,大江凱基84購08,,上櫃
700711,上櫃認購(售)權證,台燿凱基84購03,,上櫃
700712,上櫃認購(售)權證,同致凱基84購03,,上櫃
700713,上櫃認購(售)權證,合晶凱基87購01,,上櫃
700714,上櫃認購(售)權證,杰力凱基84購03,,上櫃
700715,上櫃認購(售)權證,隆中凱基84購01,,上櫃
700716,上櫃認購(售)權證,大江富邦85購01,,上櫃
700717,上櫃認購(售)權證,大江富邦85購02,,上櫃
700718,上櫃認購(售)權證,頎邦富邦85購01,,上櫃
700719,上櫃認購(售)權證,台燿第一84購01,,上櫃
700720,上櫃認購(售)權證,大江永豐84購04,,上櫃
700721,上櫃認購(售)權證,碩禾永豐84購01,,上櫃
700722,上櫃認購(售)權證,大江元大84購13,,上櫃
700723,上櫃認購(售)權證,茂達元大84購01,,上櫃
700724,上櫃認購(售)權證,環球晶元大84購28,,上櫃
700725,上櫃認購(售)權證,環球晶元大84購29,,上櫃
700726,上櫃認購(售)權證,力旺凱基84購01,,上櫃
700727,上櫃認購(售)權證,立敦凱基84購05,,上櫃
700728,上櫃認購(售)權證,譜瑞凱基84購03,,上櫃
700729,上櫃認購(售)權證,聯亞富邦85購01,,上櫃
700730,上櫃認購(售)權證,合晶統一86購02,,上櫃
700731,上櫃認購(售)權證,大江國泰84購03,,上櫃
700732,上櫃認購(售)權證,中美晶國泰85購02,,上櫃
700733,上櫃認購(售)權證,金可國泰84購01,,上櫃
700734,上櫃認購(售)權證,環球晶國泰84購03,,上櫃
700735,上櫃認購(售)權證,先豐元富84購01,,上櫃
700736,上櫃認購(售)權證,宜鼎元富84購01,,上櫃
700737,上櫃認購(售)權證,欣銓元富84購01,,上櫃
700738,上櫃認購(售)權證,勝麗元富84購01,,上櫃
700739,上櫃認購(售)權證,環球晶元富84購04,,上櫃
700740,上櫃認購(售)權證,環球晶元富84購05,,上櫃
700741,上櫃認購(售)權證,威剛中信84購01,,上櫃
700742,上櫃認購(售)權證,力旺群益84購01,,上櫃
700743,上櫃認購(售)權證,大江群益84購06,,上櫃
700744,上櫃認購(售)權證,同致群益84購01,,上櫃
700745,上櫃認購(售)權證,力旺永豐84購01,,上櫃
700746,上櫃認購(售)權證,聚積永豐84購01,,上櫃
700747,上櫃認購(售)權證,力旺群益84購03,,上櫃
700748,上櫃認購(售)權證,大江群益84購07,,上櫃
700749,上櫃認購(售)權證,世界群益84購04,,上櫃
