person_id:ID,name,:LABEL
b58f3605be2df3c35fa8b991d76da4b0,葉劭德,Person
d325aaa68d49ee8dbab747211c46b70f,白景中,Person
ab71a76402efc2f62642b52d97eb9d32,黃淑君,Person
e466e7606eaacf81ea59bd482a6a5f8b,Anli Interna(有)-許振焜,Person
ed54ae6bf1a6dfcace2c15da9553578e,和瑞投資(有)-張祐銘,Person
d29c04a283d7969c123a4e4b160b5838,吳介尊,Person
fd72c7f249d3da997a87d2bead8186c3,蕭珍琪,Person
0de407efe8c5afcbd7ff0ed854f3d8b1,黃允謙,Person
fddb125a95207f64ae542f2e693efae9,周炯明,Person
32cb98c9a1c08570d61df8237dc510ba,陳德聖,Person
ccab2ddab9dd21df1f82c9dd07cd34b7,張文豪,Person
20ac05231f964a8a3112b2efdd4fb8ed,聯景投資(股)-楊淑綿,Person
87b560798bdfe1ca3c75d09fa00487dd,中國人造纖維(股)-沈嘉瑩,Person
100bd5dea7ff4c8f75d36e1dc7ae752d,陳國元,Person
44ecd68336e6ddeda19349491e2f82c5,范綜恩,Person
34277337858b5bebdf398c31c559838d,蘇怡慈,Person
436d1fd4a0fbf8b75d057214f3957b02,黃慶安,Person
0e6e1f3f898889f0e4e5899bcc84dcda,張大千,Person
b476505184683c8ed0fcd04ee3def128,吳勇次,Person
c5857d10f7cae673b198f81d9cff8f42,魏麒峰,Person
4867c9ff1e44fd11fdf891c300cfecfa,張進文,Person
7b4c259ff8dd8b453c0040a87734e25d,林偉中,Person
1f7f72360c0803f508a33c72f42beb10,林蓮美,Person
b120b132ce11331b39eabffa188e942d,劉炳伸,Person
d3cce05c6ce5eefb209c23f5f706d73d,陳美杏,Person
45275b0a16c439aecf3ea7b8d707b7ea,聯聚國際投資(股)-李國弘,Person
de6fc1cc8c85c2c4eb4546887d587efa,億生投資(有)-林婉菁,Person
bb1b59ad6218d175a6be74b86ffb0c70,泰弘資產管理股份-邢家蓁,Person
60388fcae43ad849c923a09d4c653b18,祁瑄,Person
09d38b44031e77b62bbe41068ebf1da2,郭迺鋒,Person
8a265119fd6ff42ad472dd985e54b259,林玲君,Person
ac3c79294f98672be8b248b92ecfc8c8,張燦金,Person
2e880ee29887056ca06e0754d5d80c26,王家鴻,Person
cd78f7d6c9b8e9bd5b2b04d8b18ad226,農漢美,Person
889e667d67ad7d3bca6772ba36c9fff0,許盈盈,Person
e82b455df280a54a8549c8a3a87ad195,李淳正,Person
c527180c6b30bdd047d148a02c679ebb,吳蓓蘭,Person
737c45fa23a5d76a81a18a43502d61d2,陳安甫,Person
f149e04d3513cc7435c96b5bedee1af4,林聖峰,Person
0f5a55cc46fca3d82b6eab57ca013cac,沈子文,Person
ce20a825f046c1c20530084ad80ab07e,王建國,Person
07af7c88bbd2b5a365554202ce02fc0c,晉禾企業(股)-劉仲信,Person
7f3b2c6ffb0901b9710a7b46734f9b5a,陳瑞芳,Person
4f52ef373099af93af8373a0b25a2272,古媄君,Person
9a62faa26987b52110d50d98f3d02aee,建旭投資(股)-李景雲,Person
8a24f64a9192e2c1ce5a5d2a1629c0b5,劉興嘉,Person
9835b2dd859324454a0384c7ad552205,陳松正,Person
62f56029be509642abc9e43fe4f80643,黃慧明,Person
b6b1021025bd646fa15a36ebae3e812f,信誼企業(股)-黃俊傑,Person
14dfbe4fd0e6fff32737e47c16d63671,陳萬達,Person
f88c0a8b4253ce0eef4e347e1d1c1814,廖祐(人雋),Person
4f196e3158720decca93d5e12ccbc083,吳雅惠,Person
555bce08ccb3ca80f88298b7d18e1c39,陳梅芬,Person
bab785907ec8ee98d64559292a37ceb3,周啟文,Person
88d569740eb0e8daf3e6705b06302395,徐辭澐,Person
0f7a77fcfb90eb175f39fbcf7c7b844d,劉懷聰,Person
39b4725492a73c90323bfa7b98171283,華揚創業投資(股)-許鑒隆,Person
a1952f6228b3352a00751444a1d90bec,嚴維群,Person
8893c3169b6643abd340d7c9dc3fd676,鴻元國際投資(股)-蕭才祐,Person
d5a238fb329e47a60953c74d9476b8b4,廖學遠,Person
046b18c9c02a7dfd7bc1a482daa4f677,蔡士光,Person
fb0046f30dec1618b792c3a8f6c40518,藍文祥,Person
018124ba8411556e84bc79a1a52a3871,李讚輝,Person
f88833aee5fca4ae64886320450c686d,彭芳滿,Person
48c1ab87b0598e9aa92100752ed1046f,嘉泰投資開發(股)-江展魁,Person
ca667fcb18edc6d70056ffebdb0dea34,葉芳妤,Person
9ff44d7ae8c0c20c802bdc36cac305c7,紀翔峰,Person
0f237cad4360bf7f1fa97345bb377bf6,湧翔投資(股)-陳蒼海,Person
59706307b031cc87f4bf1241c80d3854,海華國際資產(股)-周景偉,Person
8cdce00ba290c432a0335500bee10b9e,黃棣楨,Person
19223a4d06bbda0ce60f12359111c7a2,施明吉,Person
a1b6b610543cd552df9ba9fae14bf82a,智元投資(有)-柯美鈴,Person
0e4c46150ffe2c956dcd6732c12dd02c,許喜華,Person
d3b42791c75fe36c373acd76a34f1994,黃洲杰,Person
fb8a81bee17ed6bef01dadaef2c10270,燦坤投資股份有限-林技典,Person
a68de061d9c6c8ffdfcf70ceca6a0f34,陳君煒,Person
7f216f7292de44eaf7b4550d6ad1c898,黃筠捷,Person
98d928b42a1a12a7e72b2b451ba5bd6b,大同(股)-許秋嬋,Person
13af600d001fe47d4318fb13cdbbcee1,莊烋真,Person
d2d6ba1a00dc22d9fac7a091cfeb0119,蔡玉如,Person
1f95c92e9be0ba06e35ba85261464e23,行政院農業委員會-戴克遠,Person
ebd1ebf295480056482e080911f8caec,朱世雄,Person
23937406bb2cdac044d0c366b8aeb826,李大輝,Person
20b620bc482fb7302341b726cc1fba7c,黃福地,Person
a901630c38c0a6ad2c2c54b05837dc50,何昆耀,Person
14fe385abfe713f702ed428aae338015,楊博偉,Person
05512baf6bd0bc7fc373a63e85f13389,陳惠玲,Person
7b8808b275a200bfabd6a6ca3ea1a6b8,張家誠,Person
be939170c0be9ff3690672392e3b7588,聯華實業投資控股-林信宏,Person
538adb5ba88efc958c5f824962aa43ec,茂元(有)-李碧珍,Person
b2dc0a0c8a65e578a22143fd4b1d3466,畢淑蒨,Person
4da1becb143a9056c1b158997340ecf3,吳炳輝,Person
6c58058863a14b6ba63188224cd7e368,邱爾德,Person
9738f7897898582c4c9f9bdc1f78af41,方偉廉,Person
d3a9287d6fa396a70e69367b374bb17e,葉一志,Person
b7616ee54d50b08c6095044a865b0346,柯衣紹,Person
758069c99bb06538f441bb2ecd7b1d86,林鴻志,Person
c03d33f6ed366ce82130467054177e44,吳淑如,Person
e3946989ab20dd19d205bf4b5893040e,科飛投資(股)-楊淑艷,Person
98108a3e4a4a0ad08b0ff5efb9af590d,吳淑品,Person
c249f119cf07015bc5fc157f38f51d6c,光寶科技(股)-邱森彬,Person
9ed1dac3a4e580a47b3e8fd65a130e4c,福元投資(股)-劉如山,Person
2e8bb2c05efe1a9e1a545feecb60f637,呂維哲,Person
1df110806f1916a454db7cbcf1a6b2dd,吳宜芳,Person
cbccb9780bc841908b439a18b3bdfc99,魏慶鵬,Person
7b8e4335a2dcfc94b224421840a1ae95,張惠清,Person
fa9e6a292155e65cc0ccaa05fd277422,顏鴻圖,Person
5f9810444dce6a413904b9a2c89a366a,大聯大投資控股(-曾國棟,Person
f2924cb843c122e758266e6e2b36fd69,方正珽,Person
842804a52d661e17be0242fcd4ca476e,日產自動車株式會-上田真成,Person
2de9c3992d65a1e92e887b5c03de10ef,鄭文榮,Person
8bf640cb9ecd422281f833ace74953af,陳夢萍,Person
fdb1ab4bb47bf169793c60f16c7e9f40,勇信開發(股)-宋道平,Person
6f889c3b79620649c92f6942a7e335f9,台榮實業廠(股)-洪永城,Person
4d731c86f41723cb0225f12f50d1b479,賴入定,Person
82d9e15d13ed152798c3edd23eec8945,洪聖雄,Person
18266c91a241deaadf556c9dd649aefc,張美榕,Person
de7cc96af68408970aee25c8fca865d5,章晶,Person
be24734892658d5c3224472404e962ad,林學堯,Person
8ce243027ddc0d715dfde171bc4efc84,江翊(股)-林輝武,Person
ae7846c4d447fdb3c647beb89584e8cf,丁重誠,Person
abb869d400df49b105230a39b9a7ecb4,井琪,Person
a7dd194fa65319ccfb67ce88be783693,王榮山,Person
59101caf8988908fb51e9794bdfe3f2d,李冠軍,Person
cd6285416c0628c9349f74961ab89346,許恒維,Person
22393a934fc1d46291d2ee48601b0074,郭纘強,Person
f8f1db4ead84e67b19baf348dc7f5579,袁義本,Person
83e98307adc2f654e9a0479107048825,林春生,Person
dbb8a7acf661acc683a8ad4d149364a8,莊世任,Person
8a0205f66a7bc0eed0049a803b89e1cb,劉若蘭,Person
83da801db89bebdc59cf30761aceefac,開宏國際投資(股)-陳翠芳,Person
6909c97692d4c6d63955370eb654f85a,華鋼投資有限公司-施俊男,Person
236c870ae79e8ba84478366bdb704634,李金蓉,Person
b89ed4ce7a3eaaf9731dd0911b3d3e24,餘堯投資(有)-葉嘉儀,Person
479ec0de965ceb9f81fdd9b3c57711c0,何國應,Person
4cc3e4b8960b77de40d95b3e37ce55e1,許義忠,Person
e4421feeb72f5d704a229fccc5962f62,張豫臺,Person
e324b7a9137f3fc6cd14a47ebf510416,林張仕,Person
17e26c7154c07ce023d010c9c9c89b59,百浩投資開發(股)-謝文雄,Person
7b1e042fa45e9f56dcc33e526a77f4ff,林永杰,Person
9b57603c8bbad5167a08e4d44e3abd4a,賴銘崑,Person
145d8a7fbb32e593d3574d30f9ecb067,張淑雯,Person
6dcfcb13658d49b04f62e91147a638b2,許文玲,Person
bff953cf8381b4c47bcf79de61b1936d,葉俊宏,Person
2eff2b6330eece087ce8be8f73a41636,王明義,Person
33bac803677ebb0a83ee7164ffde23b6,沈道正,Person
23cc83e6ffecc54d641299f6c766a9e9,陳財發,Person
b2ff03cc728c6f00451014baa6d94e3b,吳台元,Person
e11d0fd86bac953c428378c6027b4a0f,游儲宇,Person
b4fe0e14e77980dc4773095762fe7d96,聯捷貳投資(股)-周德虔,Person
40ab87e0aa91fa98c7301b9260f2fd98,天品聯合企業(股)-潘綺霓,Person
b8899c22c68e185da809d63aee575674,余弘偉,Person
6eba1b4fc20e61b25eed365055170ab9,張宗良,Person
ddf150d9836f615b30c8274a249c8d9f,胡恬恬,Person
47013204695fe0c7db5f1f16b920d561,白啟宏,Person
1738af042af74ba41a4b02f20ff02fbf,易百益投資(有)-吳孟翰,Person
4b107a9f4b7afd21105f5751d36739e9,劉淑如,Person
fc924fdaebc004f3447ac3102c6de267,余添和,Person
e5a92e004326793105aa20dd482ddc93,莊雅閔,Person
ee4689c48923e7d00ac1c1ca90285c25,李坤炎,Person
04696b56228de00b99b260497fb6ea68,陳慶祥,Person
b251ee20cc4dac36d1ea41540b65805a,張俊德,Person
19b1db6d5e3bc481d514f657628aac55,葉翠華,Person
83bd27f2905d5437aa2d446c62f50c65,Blue Sky Hol(有),Person
5dc712ebd8fcfc8e5947abaa3a2b0412,獅王家品(股)-何灝,Person
6ede55c573531bbc201b62377de8d169,鄭素珍,Person
735d5b804dc0a943acc006dc966a327d,簡振東,Person
d603ce004cb2c1596b4182297ce3f003,呂佳容,Person
bd1da0445af3bcdadde150152aabdfd2,陳錫凱,Person
7af8964aac5696155735de05b449dcc3,李盛宏,Person
ac591c91682c7ae381ef1d4879226e04,東及開發股份有限-黃燈財,Person
74e17724e1f883bbc2c225bd5ac28446,蔡基財,Person
09e881b5b25d68d6e60a7cffc969edca,邱文達,Person
c796650ba63de27aa9e384caca17ba24,毓豐投資(股)-李榮坤,Person
fa6971be10ad390e5017fff4d80e6dbe,至誠投資(股)-林世淇,Person
3e71bc21dc23243d2e6df28b6d610087,吳旭祐,Person
b7f05eb7cdbfe9fa01168c1e1c4d55fa,仕達投資(有)-柯聰源,Person
bf9be15a695facb21b460016a190fdcb,陳一飛,Person
1120d5fd6ec8e854c96bf369fcad3b94,謝友甄,Person
0b60011de4678b64a12611758c1d5b63,高道淵,Person
c47957f2f64e3fa5472664fb36736dbc,翁文課,Person
59c53f5398bab03fab92bfb2a7cfb035,王明惠,Person
64adb7de6211f54f4b0969107ceff940,赴台游(有)-劉羽琪,Person
63dc8234a944fbea8a7aae2bf723acee,黃中庸,Person
0dbb863b5bfa06ed88724bb09195ea8e,紘灣投資(有)-田振慶,Person
f71d2c6b67762ff3bdd411aaa0766598,李世華,Person
b246b43d14f1934f72c24d9ed8a9f54a,儷榮科技(股)-林佳陵,Person
b64975a6d558d5b9cf87cf95d22e5822,文鍾奇,Person
18699012ad51542291cf7b733bc509eb,陳世祥,Person
04d0fa5f724a8d6c52ff1e403f42ed59,黃錦癸,Person
1179eed029bbb39796dc906de3f65b11,太吉投資(有)-陳啟璋,Person
60155e3788747da706f43f8ff7635730,張振忠,Person
594802cff70f84dff383292dc1c2f92b,宋國宗,Person
cbf8bfe02f40977ca9ac5cb25d6024d0,陳景龍,Person
187c3841c4c20c373b0f0bf70db50881,謝惠娜,Person
3b9ca4b63a130ecba65277a3a4dee586,洪富勇,Person
af4a2240800f4ff57eb7da5f204510cf,陳清土,Person
06521b23d0b95f01acf44b549fa6f17f,陳思銘,Person
13cea29c00267c83843c1261970514b3,David Bruce,Person
cde252349d0f5c1e05681240852aecac,張蔚誠,Person
63de3907a2f1e8d9488ed0c89808ef93,歐晉德,Person
fff08ff68cf903fca4b8d2f068255880,陳錦笑,Person
812635ae91d7820668ae2b9c4249a9af,王秉逸,Person
e30fba2e4117058481f64c9be1153962,湯凱宇,Person
1b1ead5f15835eca73a6648868e909a3,陳艷春,Person
bddf19d891f9e49b7491a9fd1a4413fb,范長康,Person
efe42930adf06c21fb0be723b6713777,陳本記,Person
ef3be8f532c4cd5025d07d33f2e5a130,吳學陶,Person
4cbf5b1f5500c0d01074f24bd3456ed3,經濟部(股)-薛富盛,Person
fc0b3e3914d94aef44ad7115d1872042,殷琪,Person
e3e66000b6a9fcf51b8173b90f362888,劉建成,Person
59c20271b1b0e542dd879d49456b198f,黃麗香,Person
ce56adc971f03aa376204c4ccc84ba34,葉瑞祺,Person
901ea2e91befb16bb40d1af21b88de30,康益全,Person
f5da87d2b426487b6eef60aefc4b4936,江康華,Person
11676f654b5a6127739142f34231c9f2,富邦新利控股-莊仁川,Person
3735dfdd2f8a4c1dedc8f018041073d7,高茂涵,Person
262001f98102585701ed41743568f05b,張吉林,Person
faa42668897059d2e24073458cd4787c,王大鈞,Person
d690abe014be94e26f959f7ea9321559,周克倫,Person
21ce61051d7eb01b95f1c53fa2ae4831,增德投資(股)-周俊賢,Person
cb0389f9565daa1bdf4c3c67e7efc02b,中嘉國際投資(股)-吳昭弘,Person
81705603865de1692f95220703fdc8e7,陳敏薰,Person
e3c659e8436038ab395ccd77c424873d,馬紹祥,Person
fe76094f771ab018388601a4fbf1462b,遠鼎投資(股)-徐旭東,Person
0eb06979fe602f677d87a44d2efbe6ef,羅元隆,Person
10c428a9ac1eb840d10a4204c6f3c1a2,劉劍清,Person
47ef7e9e924ad03965f80a09be121a68,郭宗霖,Person
f19f80e1dcbdaf855c341d1fb10983f7,魏哲家,Person
b3dccb4cda7475fed1d7dcdbb4ccf734,林昱環,Person
25d51e7c5f721ddb5b2c628bec12b813,邱千綺,Person
0108fb9185caf9d7b2406831079a312a,李紹昌,Person
e09f23c15f820d255bd6241a22efa321,富禾投資(股)-邱啟新,Person
e0ec69909418f775b6b0137c942efe1d,詹逸宏,Person
900499c9e25eaa80eb31db6cb5e396f1,祖晟國際(有)-黃銘祐,Person
d367e8383098a5c8ee46fa832dac697d,劉俐妏,Person
b7f9b05e3e5c7df58b1dc9e936fa33e0,恒大投資(股)-高清海,Person
c912e4a0ccfc42ea6d84a1098907206d,杜奕瑾,Person
e7f511c041760cc77bc552592dd1d6a4,葉力銓,Person
a74e8b04bc766c5e88f96498c5941e3a,中洋投資(股)-鄭大宇,Person
6282b69625aaaeef64a8bba4a6a6c1a0,李進雄,Person
f5f3ea27f5207140723a930b2d771ea1,吳亨千,Person
f17852a899ca9c37c0901aac9004bb7e,吳楚華,Person
0544c3ca542675a504bff613a43a7789,凌陽科技(股)-單維恒,Person
039a0b2e82da74ed0cf3947d5f198750,林昇聖,Person
c390cf81f2e041a99934a6c453161938,連三和,Person
215789c3b9957863e4204786b3b47539,陳俊瑋,Person
6f76a4da19b16e30f053d4bd4362f25b,呂光武,Person
60f84d4783d250bd3cfae5147933e275,謝月華,Person
194db597b1846d1ae917ab54734e8c1e,詹印豐,Person
6e791edb125e1403d0a66be2e60fddc5,王信發,Person
02479fd96144fe7a6eeb71a11d58a23f,財政部-鄧延達,Person
73394f229a33f3bb52b3db9bb147db40,蕭家旭,Person
ddcec66f0801bac0dd108327ed0ebef2,寶鑫國際投資(股)-陳世杰,Person
97283f4ad31148f7746f80428477b5da,陸永富,Person
76fc32656215ae04268a8a247018d432,劉滿穗,Person
aadd76fe950d7d3ddf682beab148ed9c,廖繼洲,Person
2c6262b0ed82603e0d1f69882dbb7b21,黌達投資(股)-姜守正,Person
938f0249504548c292f9204adacf1624,莊謙信,Person
c544ea3c8b2ca798b3bb6e95d20996f8,施雲鵬,Person
dccdc418af35990a88c727ea85cfe0bc,思源投資(有)-林美英,Person
c0f1f66cb25663cf489ffcc03b59b28e,楊文生,Person
184dc7cff284dad4ddb95b9dae9a47c9,蕭俊龍,Person
1c81acaf0bc8f1dbc264bc64f0f3b92d,王詒正,Person
47d0c01c7b2ad9ed9f93723c387320f5,趙耀,Person
8abd1970521ee326e57f8d7ac799c098,吳美葉,Person
27dc19015cc01685f3c4cb00d37a9b25,張耀聰,Person
51ad5fa18e445418360ff2d4401f7470,林世明,Person
fa5ef3e0fb3c911e21e5bb4aaba09dce,楊國良,Person
20104d7f6d9adbf50b83e35bd2f53646,劉菁宜,Person
f3c018eb3b90751b10e94ef11cf8149e,樹人投資(股)-翁維駿,Person
7a445e1be05c53cac5eefc638b10c5fa,許志能,Person
f58593da0c0f6602ef06cbcd6195f986,彼得.邦菲,Person
8d4836414069dc4e4ba8307d8a7555d9,莊永丞,Person
60293ba4c4b2eec728d24aba9c1d44a1,陳聲柔,Person
8311729baccf127526328ba6a344c0d8,陳奎廷,Person
55da22b7b94deb0bae224deb38725b0e,馬海怡,Person
6d121dc7973844e0b2d10026b66e1be5,沈安石,Person
c0c32ceefe21a126599b468f46a61374,張汝恬,Person
985da651b1a7eb594fce75906762890a,郭挺鈞,Person
0ec13cb5ee02f7d86a4c4fb4117337ee,劉鴻傑,Person
101db022ccb4d9fd3e765418a99d02bd,王永文,Person
8e508a139f72144770ff28178d6c2c0b,游俊菖,Person
29005c0d89c9491178f3807e98e4fa40,鄧森文,Person
cedcb4717e19a5769c1c8d020d94bed6,王啟銘,Person
2ce083bd25ba963ed9cbe191a2ff1d65,台南紡織(股)-吳亮宏,Person
cdcc78fb8f8e4e766cfa2f4862821957,莫惟瀚,Person
e69a219747c2e41450b6df6bc60d3a04,游燿擇,Person
c2f1d981706fcb811b45222fc4188fe1,漢友財務管理(股)-李香雲,Person
55ff3a9e5bd3b6ff267ab541ca0e1097,鍾依華,Person
75de9a750bfd007c2afa657d25fa459c,吳雪君,Person
c2f5d394a6d8032cd52f9d0aa5afaa3a,蔡素惠,Person
cba79db68989cc60095f9b48aafbadb9,陳劉羽,Person
c1f4f1c49e3fbcdce14565ad23fe4361,王火炎,Person
5462a61f499c821bc09d2a9f13732051,蕭木蘭,Person
6d50356390f54a93080dd61c16f54850,林麗娟,Person
ad2f0c7a17f9373007d80b773f782fc1,洪堯昆,Person
1887a2687af6c67e23537f7a0e935c65,宋勝偉,Person
5a230c8de89de3dd5d9222a1875a26ed,林熊徵基金會-林明成,Person
cd85cf2948156331aa684533d77789b7,陸偉光,Person
eaee01774fc6c982bce306dde32d8667,蔡滋媛,Person
a3f16ad85b3f778ec9eee6cc21a846a2,黃文明,Person
2782469425eadafd0c1594acfdcc1a1d,黃錦益,Person
e6f8071ab6d31e6f59714ab36aaa4edb,倍利投資(股)-傅江清,Person
b3c8eab428ce6eb54bd29e9b215daa06,余(日告)榛,Person
b6b6ae1a7dc44568ec1c6297dfe7c2ae,李宜勳,Person
cc3845553cce701a4a8abef8c82c7f34,吳傳杰,Person
bd4519c8444ddf1585590cf4acb0d1ee,黃志平,Person
267759a54eda893d6ffe75122ae5be39,葉士銘,Person
21e4841b032f61096dcb891c3f5c015f,張竹煌,Person
7bc793b6436ac530bbd589ae48979cb6,王連源,Person
8ff7e056371b927f3d69cd1dde7fe89d,曾三田,Person
b4ad1f9693972fcdf8ece7cc95a65669,張珮瑤,Person
a9ee0949d5a4cd50a93c372a120b88d1,汪維之,Person
d2cff43251729f9bee0118773544c6a1,晟霖投資(股)-甘錦地,Person
d9c8074dd42a04207502d5aab29fb742,柯美鈴,Person
1bdfda4d7017e471d61dfba62d9dcb92,邱基誠,Person
98aab8aa3b8e6aecf6e3e43fcd018709,張珍蘭,Person
afcd3088461c844d31320f20ba729fca,李祥睿,Person
e67ed91a6e399c8a554e991fbecfc762,國軍退除役官兵輔-羅仕冀,Person
82cc6877f8091a3947f4ca82ea52f2b3,林美足,Person
7ab27a682bd4c55556b385166f0c70dd,周成虎,Person
1308681c0de18faaf0d4d5c20990f67e,陳怡君,Person
a2c36b78317606ee22d5b0b7ef8d6483,張良士,Person
7fb723bb643699ede6e74914b94d2fd2,張志弘,Person
d39916b23fbcce4714b90c4e6149ccef,張世穎,Person
2d837c3a9beb5c0770c5bd68d5e9affa,仁寶電腦工業(股)-王正強,Person
84ba60a7ed20f0dd13dedc2bcda89823,鄧維康,Person
f575da512d50ade57a416cb60571770f,沈宮雯,Person
e2a9d0828d57c373007e9f0df863b75f,莊斯威,Person
5777ebe95ac0290caf93e8f8fbc61202,徐麗月,Person
7bcaff449ebd7b218574c239a9347cb1,林瑞雲,Person
d3116db96d6515bb8373eec65b46f179,黃志良,Person
328182a581601c9566f80fe9b84e1db8,張垂弘,Person
cba41e74f0101cdf6783af8416d45a48,鄭淑貞,Person
3545aa910d6888216285fae04d1e0630,何啟元,Person
dd4a626ce413a6ecfda87b02b700bc31,強茂(股)-方敏宗,Person
1c6673e7347d241034af5098edfa013e,章毓群,Person
8ae5f82150d092b1e1800d07810108f7,莊煒,Person
f387b2cd9195eb25d92d8cf3015c5e4d,曾忠鶴,Person
3be6a8856c1feac105224ca7d71db0ba,包適榮,Person
170e07a9b573c194616a2c89c6efe3f0,吳億盼,Person
2cad5504f5d6afbc5d99ace81b78e7ea,東易企管顧問(有)-彭朋煌,Person
ba7a10a1f0333d131adc12495995e848,鄭仁泰,Person
9e8ed47ee7d4e42af3f8ec3f4fd241cc,王興威,Person
aff9f8c48924b4704d4941f96bd21bf0,簡文松,Person
80a110e0719e7b0e60357a03adbe6609,曹光澯,Person
728844e257218f29303a4188a5ac66a3,聯發科技(股)-陳恒真,Person
3390caf4e51a35d43f2b2c00b36a02f2,陳政民,Person
b6fb72befc2f23e03d07440f367c5ed5,陳敦仁,Person
61003f25fd6cbb8427bfbc8352656399,江文楓,Person
61cb2ef6df8790ab70dfaf4580bc86bf,王晨桓,Person
8d97c2c8bae2c951ad13bcfb8db54ffd,戴子芳,Person
ff53e288850a78693a9d42c9e95ceb5b,曾宜欣,Person
17c4141bc90d62f3cec06576168cac70,林世傑,Person
e13f3ef1737b05bd416039650ad2d92c,簡俱揚,Person
cb1571f61bafff5e847d701ba8c103ad,保達投資(股)-張文淵,Person
6858c46427ddeaca7e64e55c1b1830ec,周秋玲,Person
200bb3aa082d6d932f81b23b89cb273e,李應源,Person
154e347e5abb0e7960a89e92b534e7b6,蘇淑寧,Person
b2c7f3d9834f3b8978933a1b38f6a5af,馬景新,Person
a018e50c19938a967f444570e03ed79f,伸興工業(股)-蔡崇廷,Person
733a58380b867e8be441f08f17d8588f,康利投資(股)-廖唯倫,Person
aa8a25f756a7a5ecb98874a5f11b8c14,沈道邦,Person
5f3ad55d19ed0aa29909ffd064b5e886,黃士釗,Person
70e1d410543cdd66d2b4e24d1df88bf7,詹嘉皓,Person
b0fb79d1d3440ba5c81c334491e32508,黃桂宜,Person
d8de09ca9c7e06dad1b429f392030674,蔡育倫,Person
fbe3cec25c3cf0079cc81cf9c2b841a9,陳昭烈,Person
9fe8040bf66f1842375ecca005ba207e,太得投資(有)-蔡彩雲,Person
5db9bf1d4514501f34ca76d349cd0465,邱月妃,Person
fabe72f9c6f4001a0953a4f8bd45154e,劉麗芳,Person
471a0af5f6afbb0e983a4bc25823f8d7,劉憲儒,Person
def4c0ad448cd170664acd5f9f793ad8,瓏碳前氣體有限公-林鈺軒,Person
85bec860c33a59aee791b75b18e2f2c2,樺成國際投資(股)-蔡能吉,Person
7f6d5c1149b6262583d9fa0b13178859,雷震霄,Person
7266de91da05e04af17293deba3c79bd,佘志民,Person
ed7c6425cb4af5d13df482178117ed63,何文雯,Person
60427110bb435a3d1421f368f4052d28,馬放,Person
0ac1bbbf789f0b80da0ad30717773d8a,寶鑫國際投資(股)-陳鵬,Person
ba37ba6c5dd22c23a22d02cc100969f6,郭進一,Person
f5751a7bca1779c1eb775b9c55c52303,廖珮妤,Person
4a2685fde2721feef4cd57a614962a77,連俊傑,Person
db760df2ec4c09de415a3087631fc772,許宏裕,Person
19b204b268b233c76f2f75313f6fc449,何銘烈,Person
05e0535633f4e2ebe9f31c0986eacb48,劉俊斌,Person
ab9ed5680782f0a6ddcffaca335c4d37,王喻芳,Person
8a17ef5565128418bb613514c7533c2b,張建章,Person
ad4e100a7e84d2e7619a2d680b6797f9,陳永智,Person
58afc2edeb4f16f0855170657a0ff758,Lin Su-Chien,Person
04587bc0c0563050117ac7ae69b54470,林君穎,Person
62c122dab2fe57a6d3710519fca49941,駱思穎,Person
f105b6212a580da48ba8d278369f5ce7,陳宏杰,Person
cab5a400fbcae2bb558c2e05aeaf70c5,王秀華,Person
456cc632d3cd559bf9554834918ccb51,廣融投資(股)-吳孟縈,Person
3c3e463b2a3cd7e0c5790d5498e3ba10,景匯投資(股)-Stefano Paolo Be,Person
2822dc39f6181d6021c5374799afe8a9,何冀瑞,Person
999c0bd37234fe95366fc571511e3fdf,陳雲儀,Person
3c2ace5b10e9248a32cf07df11a9a658,王志剛,Person
5ba0bae21a6cbcc96cbf3358624e8f88,劉孟煌,Person
27e4f46c09390e6d914149eb7c095358,鄭敏洲,Person
d5121edb844a15fb43590a57e53eda87,吳芳梅,Person
5638e4e91bfc0e3bf3dbeceba19d5e1c,泰和興業(股)-辜公怡,Person
336a731140f792f82f39ecd7c49307bf,陳麗萍,Person
da63ec93eb0dcdede4c21ea86c7159b8,許同慶,Person
296bd96cf65f256dc4fd8b3e6d677e0c,保達投資(股)-陳言書,Person
164863d2434c1dd0f5815acd464a52dd,林進能,Person
ff30d17bb0c92c3df0c8a8f57bb7f0ce,鄭國義,Person
480350b62ee9963a606a8c6da7081853,翁世澤,Person
bbbd09136158fd662c96c586dae65a64,中纖投資(股)-王皆誼,Person
2c6e812d3910ba73d90c785b2c4ac676,郭永義,Person
d42e0beb9442eba87b04b5e9ac73c08a,施佩君,Person
39e57751cbbd8d55e78e59a7b2072c72,力成科技(股)-陳玉欽,Person
faf68e6008c026a79083d314f7b1e4ba,楊中強,Person
00b48f89858424b010bdb4bfb20cc4e7,劉憲同,Person
aba383da696268ad7be9a57b1ccf105e,盧俊誠,Person
24246f8afbfeefaf906efc229c19e25a,林錦獅,Person
e5050c5fc58da8c762c55b5d8113af1a,劉修宏,Person
2984f60130a14de2b20f2456742a4c5e,翁國彬,Person
a1b2ddf939edc2781ce85c4994ecec58,鍾運輝,Person
9009767911a95ab3343f31984fc55d63,劉淑芬,Person
9dad0c7edc857bec69243b4349f42e58,周煌慶,Person
0506dbef0a37f0d1dd57720e8ab071de,羅浚晅,Person
d341ddf7431471fc060205740a0a1347,林政雄,Person
