:START_ID,jobs,stock_num:int,:END_ID,:TYPE
c7eb4742a9ca2c6029acfee9660f1adc,協理,0,3611,employ_of
9f81f008916bfcb6bdf255463018eea2,協理,0,3611,employ_of
99bf8e79e7229fda498fad5f40b07bcc,協理,85,3611,employ_of
a5963ebbb3a28f1a42b744adaed452a0,總經理,2,3615,employ_of
472a95fa1aa17c23a191025c9917825d,獨立董事,0,3615,employ_of
166df698805fa1d22469090124f56928,獨立董事,0,3615,employ_of
b22fef91afdd9f0a35170ef4e8588383,獨立董事,0,3615,employ_of
3b24bb413e3c3363efd41ffad974e893,董事長,14564,3615,employ_of
fb4a7b5e841a6b6a4342f443ad889302,董事,14564,3615,employ_of
148e61b9f3f19c9bc072fda29dfb2024,董事,14564,3615,employ_of
3b5291f4c473f6407c3c08f272f42cb1,董事,0,3615,employ_of
a0a8c79c3f6e94d6417e343a1d973fe8,財會主管,0,3615,employ_of
639a7e099419264cc6d34a84b9262ba9,法人代表,404,3615,employ_of
e1d05eb18b0de7c1e3f95ab2826f0284,協理,0,3615,employ_of
91447305b517a31972d6bf3f2ad7420c,協理,0,3615,employ_of
c3cfb6db8a7ea37808d83fdd905d6885,協理,0,3615,employ_of
283cf23558bfcbf3908e39762641b4e2,獨立董事,0,3623,employ_of
ec7bb82b04ddbd3e9137831ff954372d,獨立董事,0,3623,employ_of
81073f1ff464639e43a260bd7f408aaf,獨立董事,0,3623,employ_of
586892b3a59e6fe44268db8d38b8fbd2,董事兼總經理,15353,3623,employ_of
644379d3ca456d62d6c26c89e19b04d3,董事長,15353,3623,employ_of
4f27c8931ae185eb82dc5de9b8d51342,董事,15353,3623,employ_of
3b521e2bc57ba5d8149152aaffc4289f,董事,0,3623,employ_of
4fc35b9eeb1f576bbda8ee741916ec08,董事,266,3623,employ_of
ca667fcb18edc6d70056ffebdb0dea34,董事,10,3623,employ_of
845b00c049cf97539e8a702c501c3955,副總經理,0,3623,employ_of
4f694f3e776cfb198ce4daa116fecf82,法人代表,73,3623,employ_of
c5c63e49e438f4e94cb22089e9b8069b,法人代表,26,3623,employ_of
8f8c09fbee38269b6e6ab08d3cb2cc45,協理/財會主管,0,3623,employ_of
fa40bf2401927a1859e00d073d0a1d29,協理,0,3623,employ_of
6cfdcc2726ac46393c4dfcc6107f8193,獨立董事,0,3624,employ_of
413c89d0a06a50aed49e70bece0ef705,獨立董事,0,3624,employ_of
ee3a71f2f7cc19b73b84af967ee55059,獨立董事,0,3624,employ_of
48dcdba3f010ad251aa4aedf481955bf,董事兼總經理,46936,3624,employ_of
1bef50065df95e6715caa24a7f5fa7ce,董事兼副總經理,46936,3624,employ_of
96f60ebc7c339540408a86dce46479e7,董事長,200,3624,employ_of
4ad21aee86dba5d78dfc6201874b2687,董事,46936,3624,employ_of
fa6982f076ac8a25fc673b2125558355,董事,5,3624,employ_of
182879e392cca4982353b865e7db3c76,董事,5,3624,employ_of
774a1691352aff5941272672f323afbe,副總經理/財會主管,1,3624,employ_of
e5850fffb7f4795399c1d30c4e421e0e,副總經理,0,3624,employ_of
1705870c13c13326cfe99653d4f202e0,總經理,4150,3625,employ_of
0304f49fda3cb3efb90cc3f1b354407b,獨立董事,93,3625,employ_of
9a318a81c7cfe85ad81c34e3f09d9e00,獨立董事,127,3625,employ_of
962a64d7c28fcfcbc3be20f313367456,獨立董事,0,3625,employ_of
23e105ad1ef9122447fbe9e479b2b363,董事長兼總經理,2775,3625,employ_of
1a3c5a02eb569bb511fdae9865b7dc69,董事,5128,3625,employ_of
b8ba9d5fdf5fd292d2f228e386f9a1f4,董事,5006,3625,employ_of
611fba81b4b3fe692ed11c77b628dd14,董事,607,3625,employ_of
edfb8ae0ac49a9dfe802b684ef313cbd,經理,98,3625,employ_of
c5121472a887c2344521e9d71016f1dd,會計主管,30,3625,employ_of
956e281717a879f66f9096493f55cb90,副總經理,0,3625,employ_of
6ead23c8d852b75909f014d3df69f55d,副總經理,10,3625,employ_of
15ad3d0bf595d4d9981d762d7e87f883,副總經理,0,3625,employ_of
ac26cafa48f5d60dbf494c2d92eb4dbe,副總經理,455,3625,employ_of
c3d25493a864ad88b96793f40e2f717b,財務主管,0,3625,employ_of
d4ac3cd28de5a382b6417626f1d9682a,法人代表,2296,3625,employ_of
7754e6094aa50364f5c745e0a4128d83,法人代表,732,3625,employ_of
0285dbb6c8f8cea787ef121462bea6ce,協理,0,3625,employ_of
38c0052b71a42b65ff8a545034bb4140,協理,0,3625,employ_of
7da6460a4096e05a0611730d10b9d20b,協理,0,3625,employ_of
c4a58d22a2ac0c83ecf9f7f476d49d04,協理,5,3625,employ_of
6cbdba7e3e3fb55145e9283cb0903e25,其他,115,3625,employ_of
4b00c9523abf8a8936cb34b1ac19d0f6,總經理,8,3628,employ_of
2c906fdaad5d64ee3bff8be4a67c4a6e,獨立董事,0,3628,employ_of
a4b3056b85006c572f11e9bbc0b6198b,獨立董事,0,3628,employ_of
e3b11e9cde3c35e60bd288fb47a96612,獨立董事,0,3628,employ_of
afe6dd45602c5d89ebaeb03fe328f360,董事兼副總經理,201,3628,employ_of
ee3de227986e2ef254fabec7c920b431,董事長,9638,3628,employ_of
2062e946ce8e8bc596bf1844e69972a3,董事,0,3628,employ_of
84f62d84cc366f1668ce9838f7d7a2b7,董事,14069,3628,employ_of
7cd152509655bdb516d639846a909dc5,董事,14069,3628,employ_of
3c33a9522ce025dd955a6197b4e4cc3d,經理,2,3628,employ_of
739f86122149135a3752acaa11358062,經理,0,3628,employ_of
e010a77a93d18c55f8e707dbc6447b49,會計主管,666,3628,employ_of
cc5750a6ca64f0a1d0868e47cd04c80a,副總經理,102,3628,employ_of
6bb68c7ea9cf3d3450f93bfb4ff888be,副總經理,1,3628,employ_of
90976655c2ea83c7dd9a8306d4ebe25c,副總經理,0,3628,employ_of
036cac17bf38abc86a11c2b8441be414,副董事長,2486,3628,employ_of
ffc853b8c4d38dab27485db87b9d3ab2,財務主管,35,3628,employ_of
d1c256ad55cd1ed0d7f3c5665f7277a9,總經理,37,3629,employ_of
6d3d234e49d4fb1a42c1e9d2120e50e0,獨立董事,0,3629,employ_of
02ce79c89fc5e1ac31d750a1c54de101,獨立董事,0,3629,employ_of
94bbf7667c64240e0896e0ecc9dda07d,獨立董事,0,3629,employ_of
cace19be0a4275224094202de923eb40,董事長兼總經理,7223,3629,employ_of
55daab652c48e80990f79b349f3d5a03,董事,7223,3629,employ_of
a04ce4ca9e38adb98d819e02e07b1b2a,董事,7223,3629,employ_of
233e1189e764d01a5e32f6e430fb4937,董事,0,3629,employ_of
87bfef79b79be41b19a9c2d8e4ad6fc9,副總經理,37,3629,employ_of
793024383a11cbbd6fb97ee03a58b758,副總經理,0,3629,employ_of
b5554c4455589135a901f459f8cbeb18,副總經理,0,3629,employ_of
fb35c0be14678ec13aae6fa45a6a9dab,財務主管,34,3629,employ_of
9f81696c88d1408cf3e89906770cdc4a,法人代表,197,3629,employ_of
19a49cce557701799fe5071938a53d4a,協理/會計主管,10,3629,employ_of
241089a8c1a05f45eb59315859b257e4,協理,0,3629,employ_of
d01c4181dccfa4ed2c5315a7e2c9a055,其他,21,3629,employ_of
44d07f3c38ed0e6177363ce9499ce407,大股東,11120,3629,employ_of
cb5743aa4bbc254f0f660d3e5c2c5b82,總經理,0,3630,employ_of
6b000afd044b15979c931ca144916f0c,獨立董事,0,3630,employ_of
151742cbd8cf05ddeafdc63b71ae9724,獨立董事,0,3630,employ_of
2519ce13d323a7c18a7bf68cfe8290e9,獨立董事,0,3630,employ_of
2dd67d7a6efcd8e3034ba74646a6b1e0,董事長,541,3630,employ_of
ceadd3a4f98112b66aa616e3417c4cc6,董事,57009,3630,employ_of
049d5bfaf65665f1745311e7788fdc32,董事,8322,3630,employ_of
4928abb3eda58cc24123252fd0b0dd11,董事,8322,3630,employ_of
032ccb21116e47209c6c990ce25f65c8,董事,1244,3630,employ_of
00d35323e45ffe5174fef8f472c44f93,副總經理,0,3630,employ_of
471927340d7e7bad59e2144f3ca10c17,副總經理,0,3630,employ_of
2ca1255deed1b6c242509d378e772d9f,財會主管,0,3630,employ_of
bd14de1a69097d7562fa36e6bb6ff286,法人代表,83,3630,employ_of
75d15dc39c60ddeb12fcddb6405ea6e9,協理,31,3630,employ_of
21eddd686aa8a0df0d1926677d53c801,協理,0,3630,employ_of
0238ab8ed8529807e2c4bec5dc1b9d55,大股東,18826,3630,employ_of
df85a42166f1dc0c08206c2b720dcdf7,獨立董事,0,3631,employ_of
01b580a179c7a2a43d2735fc2372d4b0,獨立董事,0,3631,employ_of
7384c94f819d186492be0e2e939fdbd1,獨立董事,0,3631,employ_of
ae4134af66c522d0765d1eb457a82664,董事長兼總經理,8764,3631,employ_of
7026c61868f4bebbb4466688ff9c7683,董事,454,3631,employ_of
80a6ea17fa700b9e4888a16fe8f3fe2c,董事,408,3631,employ_of
c1e312b9fada79a0e98b46fdd9788416,董事,4280,3631,employ_of
4e3cd898afa7f893521b15e15aaa5680,財會主管,0,3631,employ_of
2948f74078e6b5298291205e7acbce2e,大股東,29067,3631,employ_of
6668d043752a7dd08d2f9b2bf3e9a37a,獨立董事,0,3632,employ_of
5302d1a146fc412a0622e8d4447f5594,獨立董事,0,3632,employ_of
d006ab13328d887075e73536f3fb6e3c,獨立董事,0,3632,employ_of
cc5eabb430e95f34cc00ec21745b2fe9,董事兼副總經理,1230,3632,employ_of
7dc31475a243a843c4730d0a7f46806e,董事兼財會主管,1186,3632,employ_of
e6fe645a512499678510f29767f79afc,董事長兼總經理,2879,3632,employ_of
cb7fc8e263f600dd852c088d25b7d2b2,董事,192,3632,employ_of
8466de9e5fc3cd26e2fcad8f94d97e74,獨立董事,0,3642,employ_of
97d90424898e7a1ba6433b22f467a7a3,獨立董事,0,3642,employ_of
f1cac406dca3b9fc5cb62e881e5644c6,獨立董事,0,3642,employ_of
766d7fed402d523296f6f724221181e6,董事長兼總經理,2171,3642,employ_of
a2e72d6f6a1e56a26dcd8a9d9efe639a,董事,2171,3642,employ_of
3214b9e5945d7e886f6d39afd0f4343c,董事,2171,3642,employ_of
de631e4453f5cee7527f32fb317787b4,董事,2171,3642,employ_of
8e34f4596463df899a4f929c4baeb61b,董事,2171,3642,employ_of
b4021fc277f4cca12d659c4febaa905c,董事,0,3642,employ_of
42d4fd845b9109410a65314aecf2f37c,財會主管,0,3642,employ_of
335cba6d46bac546efe6fbcd9b7add58,大股東,5000,3642,employ_of
6ccf96fc07b230fb8e7aef96f8741fb9,獨立董事,0,3646,employ_of
db8b0690a7544d741cc76f0ebeeef0ae,獨立董事,0,3646,employ_of
34277337858b5bebdf398c31c559838d,獨立董事,0,3646,employ_of
31b361f70754233c17a55cd1ea207390,董事兼財會主管,40,3646,employ_of
7ee89e2b119c4913f1119162370a125f,董事兼其他,1002,3646,employ_of
e58d2be599c8a3b78c1e33c8b9dac541,董事長兼總經理,1964,3646,employ_of
708adae60d353f4edee890c2b0a5d17a,董事,2073,3646,employ_of
a45cb8b24fb1aaf4e3d7cd2b136bf381,董事,160,3646,employ_of
83dafa64017e9ead9e14c4b78500e306,董事,95,3646,employ_of
374d0e9c4aa620c7195d35a933478b4d,總經理,0,3652,employ_of
e3cd54836eb785c7470595db11d61660,獨立董事,4,3652,employ_of
f71b85ebc2ed4fcf021273c42bbc507e,獨立董事,0,3652,employ_of
fcfe0341338c9834bd764fce4071956d,獨立董事,0,3652,employ_of
182e5ed3b758e26ec7d37a828f20d795,董事長,86,3652,employ_of
83db56fd1a0f43ac0dbae0d15cf26cf1,董事,86,3652,employ_of
4b291b75bd9b0ab521c2e71c99ecbe83,董事,86,3652,employ_of
5a30ec44ea208b09a2ca965dedfe364d,董事,30039,3652,employ_of
960e53827106ad2263b020e5de9c58e0,董事,30039,3652,employ_of
491098d3b20688f7f74528ebf460fbdc,副總經理,0,3652,employ_of
5b04bc4952a12211872c953567d69abb,副總經理,0,3652,employ_of
bfed941d0f868d835ee1c4152618abce,副董事長,30039,3652,employ_of
852316906548bab2c7ddfde75cf8c0a8,財會主管,0,3652,employ_of
5497f611e3ba00154f0a3b9f0c918c90,法人代表,405,3652,employ_of
e4aca8d97e90e7768fa5a82d8689fbb9,法人代表,1097,3652,employ_of
f5a8fee736fa6ca173a46d7d45d24352,法人代表,76,3652,employ_of
13be07c3a354e5d501520a1c00685233,協理,850,3652,employ_of
a6e5fde3dbff0f55f2a7bd91cd25badb,協理,51,3652,employ_of
f8f0969290b9a8cded2d19b92986d2b5,協理,54,3652,employ_of
f53c6cfb3f972dcc51c039c78674b456,協理,43,3652,employ_of
8e685b87c5e677c9095b2877f31ff1a3,協理,12,3652,employ_of
55d6c02b66f6c1d7722a73145d342f87,協理,15,3652,employ_of
f12b344f03385a874d0f650a191c371f,協理,20,3652,employ_of
ee6f282c46f9577bfb5089fa3b693b40,大股東,9559,3652,employ_of
c4920aff89340a94ac09af5af00d1e71,總經理,0,3663,employ_of
e551a0fd0c4972079d0f7d17265d3396,獨立董事,0,3663,employ_of
09737e2f3a5f87518a1b816ae96a1c51,獨立董事,0,3663,employ_of
40f36f175160e61508aaf14ba6f6fd8f,獨立董事,0,3663,employ_of
47e4b1f2c96912da14954c2716ff72bd,董事長,23423,3663,employ_of
3533873b6818e3938ead0f1ea73112fe,董事,23423,3663,employ_of
e603fb6ee82d645ccf6377de2f4e0237,董事,6120,3663,employ_of
4c583da0a2e2e2ad7bfb8d76909cfc17,董事,7000,3663,employ_of
fb59a5afc68fd6b59ea72e4abb176700,經理,0,3663,employ_of
33fffd980cd900f34514ccb64e420b34,經理,0,3663,employ_of
d5eb65998874e437b8271480deb865cb,經理,0,3663,employ_of
938bd6139c584b715b7b469f7350ed78,經理,3,3663,employ_of
038d3642aba492aece6ddf772deb2cfc,副總經理,7,3663,employ_of
33d8287c07887374f99032b5dd4f31ac,副總經理,0,3663,employ_of
6a324317c858fce6fdc3f0a26a622e3e,副理,0,3663,employ_of
ef4f926a16f358e9c24af62fcf56c111,副理,0,3663,employ_of
377de14234ca98d6e08a9e1d3858f583,財會主管,0,3663,employ_of
355452560186b433145a87a8a3f94f58,協理,0,3663,employ_of
1461158c23ab5719500ccd00e61a967c,協理,1,3663,employ_of
50b645c5e12f2a9662acb40c4ccbe98b,協理,0,3663,employ_of
2685fcf5331db15e812fca825f1a37ef,總經理,20,3664,employ_of
47d0c01c7b2ad9ed9f93723c387320f5,總經理,2860,3664,employ_of
d01d5c106e2a0893dc9e9c063a2fe6f9,獨立董事,0,3664,employ_of
287c6b4c86fdc44b23a01bae0ec527ed,獨立董事,0,3664,employ_of
6b6b879fae1106026516d2fadecd485c,獨立董事,0,3664,employ_of
3fdfeb12f9a028b85d026fe85a41cf4e,獨立董事,0,3664,employ_of
897597636cf3a90129531e13e5195e94,董事兼總經理,21172,3664,employ_of
96b862c5be3691a7ab008b6e6954ea71,董事長兼總經理,21172,3664,employ_of
7703706a14d030ce9bd01130551f8a4d,董事,21172,3664,employ_of
9b17e4558b9ea663aa34f48f8de2bccc,董事,30,3664,employ_of
e44a662313e1fe35d5bc0a8c1824fe81,會計主管,0,3664,employ_of
b99902f6d3141e1bfbd05228c8d86e39,副總經理/財務主管,0,3664,employ_of
78d140d9bc2feae2f7f9f2f2f556142b,副總經理,0,3664,employ_of
988ce355f9dfce4e8ae05cab5e79e143,副總經理,0,3664,employ_of
2814a0855fdcfd4c55aa2d780b738319,大股東,6000,3664,employ_of
ee204f0234bd7c82d5b0da85b845d38f,總經理,82,3666,employ_of
b36fd440469b3537fd0ee3d753cce909,獨立董事,0,3666,employ_of
2c7fff1a0597d133c666fd925e2f01e2,獨立董事,0,3666,employ_of
a262aad716af842e2edfb3a83dbcd59a,獨立董事,0,3666,employ_of
1baa131945d6df2491ae3049ce040042,董事兼副總經理,51,3666,employ_of
eee77b96c7d5c20ef994f5c421752a76,董事長,417,3666,employ_of
1e5fb8a4e144d8152586ac9fac5cd788,董事,23615,3666,employ_of
1cd77b8606ddd45b33495f080286fcdb,董事,23615,3666,employ_of
2434fecacc6f422f4abe61f2dbc03547,副總經理/財會主管,0,3666,employ_of
fbe09f0defa9ba4facddc65ef8a118d8,副總經理,7,3666,employ_of
81aa9dfd6581195c622f6576f515ae74,總經理,1197,3672,employ_of
2658a578a53d4de8ae0c2e6a52e21203,獨立董事,0,3672,employ_of
ade6c31362d4f3a8d903288db4851354,獨立董事,0,3672,employ_of
ffd20f9591aa226390bf5ab8db550fd7,獨立董事,0,3672,employ_of
8f89a066778c4cf3c60e83215f584c94,董事長兼總經理,1224,3672,employ_of
566de82455e8a6060039ced284393396,董事,50,3672,employ_of
53e27e37afbe4da758fa0810fb3f28ba,董事,4482,3672,employ_of
7b8dbbf63ca4cf31a71b1ee54270c25a,董事,882,3672,employ_of
bf28141dd1b6b2cfb27078260a90a986,董事,1362,3672,employ_of
83c197131050351c2c09e2241926a9c6,董事,299,3672,employ_of
865b47700557698add186fcab25369e1,副總經理,173,3672,employ_of
80be05898fb9d43c0035b469c9de908e,副總經理,33,3672,employ_of
67c9c177f2a5c1ccf83e8f9931af5147,副總經理,334,3672,employ_of
b2361eefd33ff3e26672f968be51b9e7,財會主管,11,3672,employ_of
b05b291f43271047ec72f0b4dc863ab0,法人代表,334,3672,employ_of
df4bffd58243c7a8ab7a1569cfb6b773,法人代表,389,3672,employ_of
b1cec0ae7aa3ce7c9947593929cf7552,大股東,2549,3672,employ_of
54189af35965e4e226bc6b1cea79863e,獨立董事,0,3675,employ_of
bab02825dd8f919a2fbcce82f0c8bf58,獨立董事,0,3675,employ_of
b450f8fc2b37ef5e607127140aa139ff,獨立董事,0,3675,employ_of
f90bf3ad0ae5ceabdda2c092fd894ba7,董事長兼總經理,1221,3675,employ_of
c75d196acdf51f51a633abfa5321240c,董事,22688,3675,employ_of
bcc93a93703fda38896452fa64b75929,董事,22688,3675,employ_of
693ee3450989b8aea5177cf6dd27b41e,董事,22688,3675,employ_of
4ad07fc2a0cbfb5efc2203ff67e74bfd,副總經理,0,3675,employ_of
dde7f109de7b257ebdf256dd56125495,副總經理,0,3675,employ_of
65f9da00aa3594f5e8e0a2448e04b98f,財會主管,59,3675,employ_of
5c57ddc64a6cdb65ace2080a55570d16,協理,0,3675,employ_of
bfa0613244c3ebc93479e37adabca4c2,協理,0,3675,employ_of
eed7b958efc6f150eb3d9c2205bee767,獨立董事,107,3680,employ_of
eeae81cf73d1ed3245f4ea74a024192c,獨立董事,0,3680,employ_of
ecfcea7792d027eac311004e2e197cc0,獨立董事,31,3680,employ_of
49e7a5fa6ba2aef82bd080af9c37b96b,董事長,6647,3680,employ_of
b88e4288806561f82e36ab32c4cd2ed5,董事,0,3680,employ_of
cdf836d3d8c10514c196ec56225bd4ae,董事,775,3680,employ_of
cc357936650e482dd49845fa3d5bd406,會計主管,29,3680,employ_of
ab175ac5a2ae9da45963659f2527bdd1,副總經理,59,3680,employ_of
7d1ee16e1dd8423f0dea796a6d182557,副總經理,99,3680,employ_of
edc05a5368e690fcd8b37b1524b53b52,副總經理,110,3680,employ_of
1b6a550c18842906ee5e6547f400c7df,副董事長兼總經理,4547,3680,employ_of
a540b2de55b4976d04bde00f1d2daaa6,協理,116,3680,employ_of
8c34e15ffb748f5fdb0929ac3eafdc30,獨立董事,0,3684,employ_of
d813764d5132615d49c25e8075487477,獨立董事,0,3684,employ_of
c34c8ab8bf359a2ade41b2a9212d3e41,獨立董事,0,3684,employ_of
26167e338bc44416037f49454a6ad9ca,董事兼總經理,870,3684,employ_of
7d4f732bef451f9134d8922b438c058a,董事兼副總經理/財,63,3684,employ_of
9507e773787c5e868bfa0b339822a6ef,董事兼協理,663,3684,employ_of
8b5b4e1a50ec65babada2b57e6732919,董事長,3643,3684,employ_of
87cf8deea8246e5123cc64502ccb4d99,董事,5694,3684,employ_of
e07f8b44a42bb082debb5828570faff8,董事,50,3684,employ_of
e1c9f560d66f3f6d696c63aa968b553f,經理,12,3684,employ_of
ef69e3ee1495e85c29609fc2c123be56,經理,0,3684,employ_of
8db2f019e12ec90415d7dfd66abd14f1,會計主管,0,3684,employ_of
22f7ac12acbc147f3823af48925d50ad,副總經理,47,3684,employ_of
76dc6836008c73e37fe17448cbecc134,副總經理,0,3684,employ_of
be6326d397936eda88286ac709cb542e,獨立董事,0,3685,employ_of
a8823b7e0d28d2ef100f51fa699615a5,獨立董事,0,3685,employ_of
7c89cb6577ebfb9996a8717f5b623d2a,獨立董事,0,3685,employ_of
f355c88a63e35dcf8a1fe93c3598b40e,董事兼總經理,389,3685,employ_of
716c5ef698fa4e88fb2e7834dfd4a658,董事長,18344,3685,employ_of
9dcec31b3bb8284493ad2c1572d56841,董事,439,3685,employ_of
3dcf163a7bf7cd28fad8eeef7b0ddf76,董事,16492,3685,employ_of
16b59c47f2f4de3fe7830232bc8b7b36,副總經理/財會主管,26,3685,employ_of
2eea453dcc0cb9f5594d63a0014e5ab7,副總經理,0,3685,employ_of
7a31f9a2ca76b066d28164de466fecf5,副總經理,0,3685,employ_of
7ae83d8bbe9b6066e62c2cc73af5dcea,副總經理,0,3685,employ_of
9e5686e1e8cc483b675e67b8b294fa09,法人代表,528,3685,employ_of
67e7e69ba4ef91586f587173dd22b7b8,協理,5,3685,employ_of
263f2cf85370f18f953f649cbc8df008,其他,1487,3685,employ_of
fe32326ada74ae3fee509ada1acf07fc,總經理,2,3687,employ_of
7dc31475a243a843c4730d0a7f46806e,獨立董事,0,3687,employ_of
f8af94043bd2bd92ceea65123e972d8a,獨立董事,0,3687,employ_of
10114dc25578bea1a250e12e8ad7ecfd,獨立董事,0,3687,employ_of
2767a49761d8a45c664841c767c7e0c3,董事長,624,3687,employ_of
3593f987ef13ac6a9fe752787dc85093,董事,0,3687,employ_of
738dff94f68396d97a055c5201bae4bc,董事,0,3687,employ_of
ef05f946276950770809745d88be9e1e,董事,3745,3687,employ_of
c2483b5177f49267a707cd3630e15ec5,協理/財會主管,0,3687,employ_of
5b152130ad4bad2bacd8cb2188d7570e,大股東,3006,3687,employ_of
00b8bc9e670b8e5bf867ab88292ed01b,獨立董事,0,3689,employ_of
b3321265fc7cacb5465cffa7700366d3,獨立董事,0,3689,employ_of
e717949773c3a9c0e1909ffb556e57a6,獨立董事,0,3689,employ_of
83a7d7dd1979c5bdd834cecc0a74740f,董事兼總經理,1888,3689,employ_of
5d3e0bf656d40b54c303387d2dd18466,董事兼副總經理,734,3689,employ_of
2b70c4c9184b60ea3d2528bd1f3a5e65,董事長,1886,3689,employ_of
5406e4d17bf7e12029c5f873a1aaac30,董事,1116,3689,employ_of
4d1a612a7b6b1f5b70dae2749560dd87,董事,281,3689,employ_of
96f13ba454e370d4f6b7782cf9792df5,董事,1210,3689,employ_of
8f48a92687ea908f1182b9d7b12ad671,副總經理,591,3689,employ_of
ef68160a6191d66ecc75d3fdbb0a804b,財會主管,431,3689,employ_of
dd75fd2399489bb53e6c9dae244038e1,法人代表,184,3689,employ_of
00d41fbf4d0559e1e6e6ca7460ee0ebf,獨立董事,0,3691,employ_of
784b0a5830c2662c16d9c202b575a192,獨立董事,0,3691,employ_of
49cad6227ac2246c2a6f140d264e0194,獨立董事,0,3691,employ_of
0c14dbfd8bd9375c31116b8d46bdee01,獨立董事,0,3691,employ_of
af1f2f57d75b787970b7c75eb78ae928,董事兼總經理,274,3691,employ_of
748c4e448058dee29e1a8c7d2e77847e,董事長,34983,3691,employ_of
c6438a6eb4ab144140adeded9cb4f9d6,董事,34983,3691,employ_of
7dc3d802a32fa5755f3204ca9a16fb65,董事,330,3691,employ_of
a6c809fbca38c17400dc8702a3454f56,董事,34983,3691,employ_of
74a75473d647c8b40e07c09d54194877,董事,9265,3691,employ_of
1a793988071680ada46a81d62ebbd8d7,董事,4686,3691,employ_of
0dcc7dc464254fe387fda85627b8bdda,副總經理,28,3691,employ_of
3b656de064696989c48bd10ab23ee0d4,副總經理,23,3691,employ_of
f60bbc5f33074aab98761d6011cd3839,財會主管,45,3691,employ_of
b7b1af0145a5e6fd81b89b4c8ebd59ac,法人代表,214,3691,employ_of
c144a1f27bf60f4b2d3a348c9214103f,法人代表,191,3691,employ_of
21d0b5a6e79a0a79803d6232dd21865e,獨立董事,1,3693,employ_of
046b18c9c02a7dfd7bc1a482daa4f677,獨立董事,0,3693,employ_of
faabea04d2de395777cf6cad031ce3c2,獨立董事,0,3693,employ_of
862c7665286d81b84b0c15e7fd700648,董事兼副總經理,4541,3693,employ_of
20e3d94323ea10badb3925ba8fbf68a1,董事長兼總經理,5971,3693,employ_of
ad7f9430a5b6689566aa6f8f5c76bdcd,董事,25,3693,employ_of
97c5a3194de59d9d7dab8e2cb829ffc4,副總經理,0,3693,employ_of
275041ac49363bc6390dd65109f74189,財會主管,0,3693,employ_of
2b7bc590ecc3a54e6c67fa3a141d987a,協理,0,3693,employ_of
145d376f074ebd07effd407f326867f4,協理,0,3693,employ_of
a6f054990b6929e82d23e6773bbb79df,協理,0,3693,employ_of
4b0d8432fba94d929b36a139df1b5e66,協理,154,3693,employ_of
080f0860da0064e9f7b529ed328136c2,協理,0,3693,employ_of
6bc8aee8ca0c07012042ab3ff5b50091,協理,0,3693,employ_of
d920e6e9afe14d58dcd197d8c9656798,協理,81,3693,employ_of
5de837022900570e21bcf705b2628c93,協理,0,3693,employ_of
1d2d84cc45c9937e56119a8b3fdddc7d,協理,0,3693,employ_of
037d95e4b9e8e1da23808552b415a775,總經理,151,3707,employ_of
78a841d64e9cf50c451d1fc75ef37f9c,總經理,111,3707,employ_of
2136e620338ce61e4d8f55e0e50a8b6a,獨立董事,0,3707,employ_of
3ba51978c2e9e8612fbb184c40e4d980,獨立董事,0,3707,employ_of
cfa2a016377f73aa0d8e71a8ebb2969a,獨立董事,0,3707,employ_of
fe37bbae21cc3b45b2becd0e04f6570e,董事兼副總經理,1494,3707,employ_of
1ffec91e7e8ac3e7fb8c9f427ab78bd9,董事長兼總經理,16295,3707,employ_of
1a793988071680ada46a81d62ebbd8d7,董事,16295,3707,employ_of
0d36b984a185650e1d731b10ac354128,董事,18161,3707,employ_of
e6465443ab1849ee974f951fe8d80a32,董事,18161,3707,employ_of
4e3191893009903f3fdcb09e3bce5cb5,董事,1771,3707,employ_of
34d13667c8e27fa0912565e4b1328867,經理,0,3707,employ_of
4694abbefba2d0cce9df36ac6d839485,副總經理,11,3707,employ_of
39ef0653723103a48dec674d1f07c632,副總經理,3,3707,employ_of
8bbf00c4fa287bf93f38486f15b0c46f,副總經理,18,3707,employ_of
23b30bf9254b7322a76e1c25742d4cd4,副總經理,56,3707,employ_of
d42bf3affc0924da08a47f8dbb33a208,副總經理,54,3707,employ_of
8c7eaf5d9c091143044b21ce368f32d4,財會主管,7,3707,employ_of
9b69443f145f57899f39aa38a5dad412,法人代表,5,3707,employ_of
1221f160bff0e5fb98a8d97ea94a6779,協理,6,3707,employ_of
5ee89f6194f99b163195c2741a5b95e4,總經理,120,3709,employ_of
0d4542ff738389f0e080c929577479d0,獨立董事,0,3709,employ_of
7e58f8fa1f0b5579475ee3492082bbb4,獨立董事,0,3709,employ_of
688903beb48c05bc44aa90c8aeffc39a,獨立董事,0,3709,employ_of
19ca8e71a56548ec8bac45bf9c841816,董事兼總經理,59195,3709,employ_of
7c6e33de2195f4775e6466bb868c4113,董事長,59195,3709,employ_of
5f9810444dce6a413904b9a2c89a366a,董事,59195,3709,employ_of
f3d29d8353eca8d9c8ccb0beeafd4cd5,董事,1512,3709,employ_of
ae69185dc5b81bdfac109089b1f3bb8b,財會主管,40,3709,employ_of
56d4786c93bb6902e3ac1908e2f0c1a7,獨立董事,0,3710,employ_of
c4fd5c1fe9d57f6b56c86c064f226790,獨立董事,0,3710,employ_of
c0a04a1746bfc403e19e956ae6978777,獨立董事,0,3710,employ_of
